County,Year,Index Total,Violent Total,Murder,Rape,Robbery,Aggravated Assault,Property Total,Burglary,Larceny,Motor Vehicle Theft
Saratoga,1997,53,7,0,0,0,7,46,14,30,2
Saratoga,1996,70,8,0,0,0,8,62,15,44,3
Saratoga,1995,61,8,0,0,0,8,53,8,43,2
Saratoga,1994,40,5,0,0,0,5,35,12,22,1
Saratoga,1993,50,3,0,0,0,3,47,4,41,2
Saratoga,1992,63,7,0,0,0,7,56,23,31,2
Saratoga,1991,48,8,0,0,0,8,40,14,23,3
Saratoga,1990,63,5,0,0,0,5,58,19,35,4
Saratoga,2015,33,3,0,1,0,2,30,7,22,1
Saratoga,2014,59,1,0,0,1,0,58,14,44,0
Saratoga,2013,63,4,0,0,0,4,59,6,52,1
Saratoga,2012,78,1,0,0,1,0,77,22,55,0
Saratoga,2011,56,0,0,0,0,0,56,14,41,1
Saratoga,2010,95,4,0,1,1,2,91,18,67,6
Saratoga,2009,92,5,0,2,2,1,87,5,80,2
Saratoga,2008,68,0,0,0,0,0,68,11,55,2
Saratoga,2007,48,0,0,0,0,0,48,11,35,2
Saratoga,2006,98,8,0,1,0,7,90,18,68,4
Saratoga,2005,78,2,0,1,0,1,76,18,49,9
Saratoga,2004,79,0,0,0,0,0,79,15,61,3
Saratoga,2003,79,1,0,0,0,1,78,17,58,3
Saratoga,2002,111,0,0,0,0,0,111,23,81,7
Saratoga,2001,71,4,0,0,3,1,67,17,49,1
Saratoga,2000,95,5,0,3,0,2,90,19,70,1
Saratoga,1999,189,13,0,1,2,10,176,51,117,8
Saratoga,1998,159,7,0,2,3,2,152,40,109,3
Saratoga,1997,92,2,0,0,1,1,90,17,72,1
Saratoga,1996,159,3,0,0,1,2,156,30,124,2
Saratoga,1995,159,9,0,0,1,8,150,39,105,6
Saratoga,1994,157,12,0,1,2,9,145,32,111,2
Saratoga,1993,167,15,0,0,4,11,152,64,85,3
Saratoga,1992,139,5,0,1,0,4,134,30,101,3
Saratoga,1991,192,1,0,0,0,1,191,34,152,5
Saratoga,1990,264,18,0,1,2,15,246,61,175,10
Saratoga,2015,2841,256,0,81,24,151,2585,361,2166,58
Saratoga,2014,2964,165,1,26,29,109,2799,448,2281,70
Saratoga,2013,3115,173,1,21,35,116,2942,494,2385,63
Saratoga,2012,3241,153,2,18,19,114,3088,542,2489,57
Saratoga,2011,3075,132,2,18,20,92,2943,502,2383,58
Saratoga,2010,3236,151,0,22,26,103,3085,549,2457,79
Saratoga,2009,2923,173,1,24,37,111,2750,473,2214,63
Saratoga,2008,3140,161,0,23,21,117,2979,505,2392,82
Saratoga,2007,3033,205,0,27,22,156,2828,510,2232,86
Saratoga,2006,3287,244,2,31,24,187,3043,597,2346,100
Saratoga,2005,2870,269,1,32,22,214,2601,448,2045,108
Saratoga,2004,2851,248,3,32,28,185,2603,471,2024,108
Saratoga,2003,2629,197,1,18,34,144,2432,473,1861,98
Saratoga,2002,2860,262,5,39,32,186,2598,502,1984,112
Saratoga,2001,3168,265,0,28,49,188,2903,580,2229,94
Saratoga,2000,3026,263,2,23,27,211,2763,562,2098,103
Saratoga,1999,2935,218,0,23,24,171,2717,616,1997,104
Saratoga,1998,3011,209,2,19,26,162,2802,680,2021,101
Saratoga,1997,3152,237,3,26,34,174,2915,718,2090,107
Saratoga,1996,4382,524,1,29,44,450,3858,927,2817,114
Saratoga,1995,4286,519,2,20,35,462,3767,832,2809,126
Saratoga,1994,4154,456,5,24,22,405,3698,825,2768,105
Saratoga,1993,4277,517,4,52,31,430,3760,830,2826,104
Saratoga,1992,5165,566,1,34,48,483,4599,1032,3458,109
Saratoga,1991,5292,558,1,27,28,502,4734,1027,3557,150
Saratoga,1990,5152,476,1,27,33,415,4676,1060,3468,148
Schenectady,2015,450,11,0,2,2,7,439,28,404,7
Schenectady,2014,478,5,0,1,1,3,473,34,433,6
Schenectady,2013,506,13,0,0,2,11,493,57,426,10
Schenectady,2012,425,17,0,2,3,12,408,46,358,4
Schenectady,2011,332,16,0,3,4,9,316,35,279,2
Schenectady,2010,390,15,0,1,5,9,375,66,305,4
Schenectady,2009,336,5,0,3,0,2,331,43,279,9
Schenectady,2008,305,9,0,3,0,6,296,40,245,11
Schenectady,2007,292,7,0,1,0,6,285,34,236,15
Tompkins,2013,,,,,,,,,,
Schenectady,2006,334,12,0,1,2,9,322,55,256,11
Schenectady,2005,381,13,0,0,6,7,368,43,307,18
Schenectady,2004,238,11,0,2,2,7,227,27,191,9
Schenectady,2003,223,8,0,2,2,4,215,30,177,8
Schenectady,2002,256,2,0,1,0,1,254,29,223,2
Schenectady,2001,273,6,0,0,3,3,267,30,228,9
Schenectady,2000,348,12,1,0,2,9,336,48,282,6
Schenectady,1999,308,14,0,1,2,11,294,47,241,6
Schenectady,1998,366,20,0,2,1,17,346,53,281,12
Schenectady,1997,341,18,0,2,2,14,323,69,245,9
Schenectady,1996,404,24,0,1,0,23,380,82,282,16
Schenectady,1995,460,28,1,3,0,24,432,105,305,22
Schenectady,1994,474,35,0,2,2,31,439,108,309,22
Schenectady,1993,370,23,0,1,2,20,347,92,235,20
Schenectady,1992,382,33,0,3,5,25,349,85,244,20
Schenectady,1991,356,22,0,3,1,18,334,78,239,17
Schenectady,1990,441,42,0,4,4,34,399,131,256,12
Schenectady,2015,326,11,0,1,6,4,315,45,260,10
Schenectady,2014,388,7,0,2,5,0,381,65,310,6
Schenectady,2013,354,13,0,1,5,7,341,51,282,8
Schenectady,2012,376,16,0,0,9,7,360,48,303,9
Schenectady,2011,371,13,0,0,5,8,358,61,281,16
Schenectady,2010,409,14,0,3,4,7,395,56,333,6
Schenectady,2009,427,17,0,1,7,9,410,29,377,4
Schenectady,2008,391,11,0,0,5,6,380,26,344,10
Schenectady,2007,384,12,0,0,5,7,372,37,324,11
Schenectady,2006,446,11,1,0,5,5,435,63,357,15
Schenectady,2005,608,23,0,2,7,14,585,53,506,26
Schenectady,2004,498,12,0,1,5,6,486,41,433,12
Schenectady,2003,395,14,1,1,7,5,381,51,315,15
Schenectady,2002,359,11,0,2,1,8,348,44,288,16
Schenectady,2001,219,18,0,1,2,15,201,47,149,5
Schenectady,2000,295,13,0,0,7,6,282,38,231,13
Schenectady,1999,303,30,0,2,8,20,273,33,234,6
Schenectady,1998,369,21,0,0,3,18,348,54,290,4
Schenectady,1997,375,33,0,0,7,26,342,68,257,17
Schenectady,1996,486,35,0,0,7,28,451,77,361,13
Schenectady,1995,543,40,0,0,2,38,503,80,406,17
Schenectady,1994,679,52,0,1,10,41,627,95,519,13
Schenectady,1993,546,39,0,0,4,35,507,85,409,13
Schenectady,1992,590,59,0,6,7,46,531,55,460,16
Schenectady,1991,846,57,1,2,12,42,789,102,679,8
Schenectady,1990,754,54,0,4,1,49,700,83,596,21
Schenectady,2015,944,28,0,3,8,17,916,60,846,10
Schenectady,2014,917,16,1,3,4,8,901,110,769,22
Schenectady,2013,862,33,2,4,16,11,829,109,700,20
Schenectady,2012,997,23,0,1,12,10,974,112,836,26
Schenectady,2011,835,12,0,0,2,10,823,109,691,23
Schenectady,2010,805,26,0,0,9,17,779,117,645,17
Schenectady,2009,851,22,0,4,4,14,829,95,710,24
Schenectady,2008,883,41,0,4,12,25,842,97,722,23
Schenectady,2007,842,30,0,0,14,16,812,119,664,29
Schenectady,2006,871,38,0,2,18,18,833,143,671,19
Schenectady,2005,798,29,0,1,11,17,769,64,686,19
Schenectady,2004,890,35,1,1,12,21,855,70,761,24
Schenectady,2003,776,20,0,0,8,12,756,81,660,15
Schenectady,2002,1013,30,0,5,18,7,983,111,840,32
Schenectady,2001,1124,54,0,1,34,19,1070,120,927,23
Schenectady,2000,1164,48,0,1,29,18,1116,147,935,34
Schenectady,1999,880,16,0,0,13,3,864,125,703,36
Schenectady,1998,1041,9,1,0,8,0,1032,91,905,36
Schenectady,1997,1051,15,0,1,14,0,1036,115,876,45
Schenectady,1996,1031,21,0,3,17,1,1010,117,857,36
Schenectady,1995,1258,17,1,3,12,1,1241,155,1046,40
Schenectady,1994,1232,14,0,0,11,3,1218,197,955,66
Schenectady,1993,944,4,1,0,2,1,940,147,750,43
Schenectady,1992,935,11,0,1,9,1,924,117,775,32
Schenectady,1991,976,10,0,0,4,6,966,129,791,46
Schenectady,1990,1007,20,0,2,9,9,987,150,790,47
Schenectady,2015,2216,431,6,36,101,288,1785,394,1336,55
Schenectady,2014,3044,548,5,30,155,358,2496,634,1745,117
Schenectady,2013,3411,609,8,31,205,365,2802,770,1878,154
Schenectady,2012,3449,617,7,32,199,379,2832,808,1879,145
Schenectady,2011,3724,636,4,40,205,387,3088,901,2020,167
Schenectady,2010,4066,679,8,53,256,362,3387,856,2347,184
Schenectady,2009,3928,592,7,31,243,311,3336,822,2299,215
Schenectady,2008,3708,654,9,35,288,322,3054,925,1905,224
Schenectady,2007,3553,606,5,34,265,302,2947,806,1851,290
Schenectady,2006,4161,712,6,52,309,345,3449,1119,1994,336
Schenectady,2005,3687,628,8,43,252,325,3059,800,1968,291
Schenectady,2004,3416,510,7,38,173,292,2906,718,1935,253
Schenectady,2003,3080,483,11,43,171,258,2597,736,1616,245
Schenectady,2002,3197,493,8,45,174,266,2704,738,1652,314
Schenectady,2001,3556,522,5,54,208,255,3034,871,1902,261
Schenectady,2000,3177,462,3,44,201,214,2715,768,1741,206
Schenectady,1999,3602,481,5,32,184,260,3121,899,2039,183
Schenectady,1998,3463,489,5,35,218,231,2974,868,1938,168
Schenectady,1997,3598,420,6,14,229,171,3178,1050,1910,218
Schenectady,1996,3756,464,4,22,226,212,3292,1054,2058,180
Schenectady,1995,3994,505,8,33,240,224,3489,1068,2236,185
Schenectady,1994,4099,675,0,31,268,376,3424,1231,2008,185
Schenectady,1993,4219,663,5,40,170,448,3556,1077,2237,242
Schenectady,1992,4720,809,3,36,161,609,3911,1202,2449,260
Schenectady,1991,3816,533,2,32,154,345,3283,1083,1981,219
Schenectady,1990,3370,250,9,36,129,76,3120,1163,1700,257
Schenectady,2015,,,,,,,,,,
Schenectady,2014,,,,,,,,,,
Schenectady,2013,,,,,,,,,,
Schenectady,2012,,,,,,,,,,
Schenectady,2011,,,,,,,,,,
Schenectady,2010,,,,,,,,,,
Schenectady,2009,,,,,,,,,,
Schenectady,2008,0,0,0,0,0,0,0,0,0,0
Schenectady,2007,1,0,0,0,0,0,1,0,1,0
Schenectady,2006,2,0,0,0,0,0,2,0,2,0
Schenectady,2005,3,0,0,0,0,0,3,0,3,0
Schenectady,2004,0,0,0,0,0,0,0,0,0,0
Schenectady,2003,1,0,0,0,0,0,1,0,1,0
Schenectady,2001,1,0,0,0,0,0,1,0,1,0
Schenectady,1997,5,0,0,0,0,0,5,3,2,0
Schenectady,1996,3,0,0,0,0,0,3,0,3,0
Schenectady,1995,4,0,0,0,0,0,4,0,4,0
Schenectady,1994,4,0,0,0,0,0,4,0,4,0
Schenectady,1993,9,0,0,0,0,0,9,2,7,0
Schenectady,1992,2,0,0,0,0,0,2,0,2,0
Schenectady,1991,3,0,0,0,0,0,3,0,3,0
Schenectady,1990,3,0,0,0,0,0,3,1,2,0
Schenectady,1994,1,0,0,0,0,0,1,1,0,0
Schenectady,1990,2,0,0,0,0,0,2,2,0,0
Schenectady,2015,0,0,0,0,0,0,0,0,0,0
Schenectady,2014,0,0,0,0,0,0,0,0,0,0
Schenectady,2013,0,0,0,0,0,0,0,0,0,0
Schenectady,2012,0,0,0,0,0,0,0,0,0,0
Schenectady,2011,0,0,0,0,0,0,0,0,0,0
Schenectady,2010,0,0,0,0,0,0,0,0,0,0
Schenectady,2009,0,0,0,0,0,0,0,0,0,0
Schenectady,2008,0,0,0,0,0,0,0,0,0,0
Schenectady,2007,0,0,0,0,0,0,0,0,0,0
Schenectady,2006,0,0,0,0,0,0,0,0,0,0
Schenectady,2005,0,0,0,0,0,0,0,0,0,0
Schenectady,2004,0,0,0,0,0,0,0,0,0,0
Schenectady,2003,0,0,0,0,0,0,0,0,0,0
Schenectady,2015,12,1,0,0,0,1,11,1,9,1
Schenectady,2014,7,4,0,0,0,4,3,0,3,0
Schenectady,2013,6,1,0,0,0,1,5,0,5,0
Schenectady,2012,7,1,0,0,1,0,6,0,6,0
Schenectady,2011,15,2,0,0,2,0,13,0,12,1
Schenectady,2010,17,0,0,0,0,0,17,1,16,0
Schenectady,2009,19,2,0,0,1,1,17,1,16,0
Schenectady,2008,50,3,0,0,1,2,47,2,44,1
Schenectady,2007,44,9,0,0,1,8,35,1,31,3
Schenectady,2006,17,6,0,0,4,2,11,0,8,3
Schenectady,2005,12,3,0,0,1,2,9,1,5,3
Schenectady,2004,34,20,0,2,2,16,14,3,10,1
Schenectady,2003,9,8,0,0,0,8,1,0,1,0
Schenectady,2002,7,6,0,0,0,6,1,0,1,0
Schenectady,2001,6,5,0,0,0,5,1,0,1,0
Schenectady,2000,1,1,0,0,0,1,0,0,0,0
Schenectady,1999,2,2,0,0,1,1,0,0,0,0
Schenectady,1998,1,1,0,0,0,1,0,0,0,0
Schenectady,1995,1,1,0,0,0,1,0,0,0,0
Schenectady,1994,1,0,0,0,0,0,1,0,1,0
Schenectady,1991,5,3,0,2,0,1,2,0,2,0
Schenectady,1990,12,3,0,1,1,1,9,8,1,0
Schenectady,2015,70,8,0,3,1,4,62,6,52,4
Schenectady,2014,95,4,0,2,0,2,91,15,75,1
Schenectady,2013,109,2,0,0,0,2,107,6,97,4
Schenectady,2012,153,11,0,1,1,9,142,24,114,4
Schenectady,2011,104,0,0,0,0,0,104,24,77,3
Schenectady,2010,107,6,0,0,1,5,101,18,80,3
Schenectady,2009,58,3,0,1,0,2,55,7,47,1
Schenectady,2008,111,12,0,0,1,11,99,13,78,8
Schenectady,2007,100,14,0,1,2,11,86,10,71,5
Schenectady,2006,134,5,0,2,0,3,129,14,109,6
Schenectady,2005,64,8,0,2,1,5,56,12,41,3
Schenectady,2004,85,14,1,0,0,13,71,17,51,3
Schenectady,2003,69,12,0,3,0,9,57,14,40,3
Schenectady,2002,106,16,0,0,0,16,90,21,66,3
Schenectady,2001,81,7,0,0,1,6,74,16,56,2
Schenectady,2000,69,12,0,0,0,12,57,15,39,3
Schenectady,1999,91,13,0,1,2,10,78,31,44,3
Schenectady,1998,81,9,2,0,1,6,72,23,49,0
Schenectady,1997,82,3,0,1,0,2,79,17,62,0
Schenectady,1996,89,6,0,0,0,6,83,24,53,6
Schenectady,1995,118,14,0,0,0,14,104,36,62,6
Schenectady,1994,77,1,0,0,0,1,76,20,52,4
Schenectady,1993,74,5,0,1,0,4,69,21,43,5
Schenectady,1992,96,5,0,0,1,4,91,35,52,4
Schenectady,1991,71,4,0,0,0,4,67,23,44,0
Schenectady,1990,121,6,1,0,0,5,115,39,72,4
Schenectady,2015,183,13,0,1,4,8,170,18,147,5
Schenectady,2014,163,14,0,0,3,11,149,21,118,10
Schenectady,2013,131,5,1,0,1,3,126,14,112,0
Schenectady,2012,184,6,0,1,1,4,178,22,150,6
Schenectady,2011,147,8,0,0,1,7,139,15,121,3
Schenectady,2010,227,8,0,0,4,4,219,26,187,6
Schenectady,2009,211,11,0,1,3,7,200,22,173,5
Schenectady,2008,195,10,0,1,4,5,185,22,151,12
Schenectady,2007,139,11,0,0,1,10,128,19,104,5
Schenectady,2006,220,15,0,1,6,8,205,21,179,5
Schenectady,2005,211,4,0,0,1,3,207,22,178,7
Schenectady,2004,257,11,1,4,2,4,246,33,205,8
Schenectady,2003,235,9,0,0,3,6,226,20,202,4
Schenectady,2002,219,5,0,0,2,3,214,12,194,8
Schenectady,2001,218,7,0,0,4,3,211,18,188,5
Schenectady,2000,231,11,0,1,1,9,220,30,185,5
Schenectady,1999,239,14,0,0,2,12,225,21,199,5
Schenectady,1998,299,14,0,0,6,8,285,30,248,7
Schenectady,1997,224,12,0,2,7,3,212,21,190,1
Schenectady,1996,353,7,0,1,4,2,346,34,309,3
Schenectady,1995,267,11,0,1,5,5,256,30,218,8
Schenectady,1994,246,6,0,1,4,1,240,18,217,5
Schenectady,1993,244,10,0,1,2,7,234,16,210,8
Schenectady,1992,219,7,0,0,2,5,212,10,198,4
Schenectady,1991,291,13,0,1,1,11,278,19,256,3
Schenectady,1990,214,12,0,1,1,10,202,12,184,6
Schenectady,2015,4201,503,6,46,122,329,3698,552,3054,92
Schenectady,2014,5092,598,6,38,168,386,4494,879,3453,162
Schenectady,2013,5379,676,11,36,229,400,4703,1007,3500,196
Schenectady,2012,5591,691,7,37,226,421,4900,1060,3646,194
Schenectady,2011,5528,687,4,43,219,421,4841,1145,3481,215
Schenectady,2010,6021,748,8,57,279,404,5273,1140,3913,220
Schenectady,2009,5830,652,7,41,258,346,5178,1019,3901,258
Schenectady,2008,5643,740,9,43,311,377,4903,1125,3489,289
Schenectady,2007,5355,689,5,36,288,360,4666,1026,3282,358
Schenectady,2006,6185,799,7,58,344,390,5386,1415,3576,395
Schenectady,2005,5764,708,8,48,279,373,5056,995,3694,367
Schenectady,2004,5418,613,10,48,196,359,4805,909,3586,310
Schenectady,2003,4788,554,12,49,191,302,4234,932,3012,290
Schenectady,2002,5157,563,8,53,195,307,4594,955,3264,375
Schenectady,2001,5478,619,5,56,252,306,4859,1102,3452,305
Schenectady,2000,5285,559,4,46,240,269,4726,1046,3413,267
Schenectady,1999,5425,570,5,36,212,317,4855,1156,3460,239
Schenectady,1998,5620,563,8,37,237,281,5057,1119,3711,227
Schenectady,1997,5676,501,6,20,259,216,5175,1343,3542,290
Schenectady,1996,6122,557,4,27,254,272,5565,1388,3923,254
Schenectady,1995,6645,616,10,40,259,307,6029,1474,4277,278
Schenectady,1994,6813,783,0,35,295,453,6030,1670,4065,295
Schenectady,1993,6406,744,6,43,180,515,5662,1440,3891,331
Schenectady,1992,6944,924,3,46,185,690,6020,1504,4180,336
Schenectady,1991,6364,642,3,40,172,427,5722,1434,3995,293
Schenectady,1990,5924,387,10,48,145,184,5537,1589,3601,347
Schoharie,2015,179,3,0,2,0,1,176,10,166,0
Schoharie,2014,151,0,0,0,0,0,151,13,137,1
Schoharie,2013,223,5,0,0,3,2,218,14,204,0
Schoharie,2012,172,5,0,1,1,3,167,22,142,3
Schoharie,2011,111,2,0,1,0,1,109,16,92,1
Schoharie,2010,166,4,0,1,2,1,162,19,140,3
Schoharie,2009,225,2,0,0,1,1,223,30,192,1
Schoharie,2008,193,2,0,1,1,0,191,28,163,0
Schoharie,2007,197,13,0,1,1,11,184,16,163,5
Schoharie,2006,173,10,1,0,1,8,163,16,142,5
Schoharie,2005,159,4,0,1,0,3,155,18,132,5
Schoharie,2004,176,9,0,1,0,8,167,13,144,10
Schoharie,2003,229,14,0,1,1,12,215,15,187,13
Schoharie,2002,176,14,0,1,2,11,162,23,131,8
Schoharie,2001,158,12,0,1,3,8,146,11,133,2
Schoharie,2000,166,9,0,1,1,7,157,14,140,3
Schoharie,1999,166,15,0,0,1,14,151,19,124,8
Schoharie,1998,129,18,0,0,2,16,111,18,89,4
Schoharie,1997,135,20,1,0,4,15,115,12,98,5
Schoharie,1996,143,28,0,1,2,25,115,19,94,2
Schoharie,1995,131,26,0,2,0,24,105,17,88,0
Schoharie,1994,131,29,0,1,1,27,102,11,88,3
Schoharie,1993,123,24,0,3,4,17,99,20,77,2
Schoharie,1992,160,26,0,1,1,24,134,35,96,3
Schoharie,1991,205,24,0,4,2,18,181,20,158,3
Schoharie,1990,189,26,0,0,0,26,163,20,140,3
Schoharie,1997,2,1,0,0,0,1,1,1,0,0
Schoharie,1996,2,0,0,0,0,0,2,1,1,0
Schoharie,1993,3,0,0,0,0,0,3,1,2,0
Schoharie,1992,2,0,0,0,0,0,2,0,2,0
Schoharie,2015,0,0,0,0,0,0,0,0,0,0
Schoharie,2014,1,0,0,0,0,0,1,1,0,0
Schoharie,2013,0,0,0,0,0,0,0,0,0,0
Schoharie,2012,0,0,0,0,0,0,0,0,0,0
Schoharie,2011,0,0,0,0,0,0,0,0,0,0
Schoharie,2010,1,0,0,0,0,0,1,1,0,0
Schoharie,2009,1,0,0,0,0,0,1,0,1,0
Schoharie,2008,0,0,0,0,0,0,0,0,0,0
Schoharie,2007,1,0,0,0,0,0,1,0,1,0
Schoharie,2006,0,0,0,0,0,0,0,0,0,0
Schoharie,2005,0,0,0,0,0,0,0,0,0,0
Schoharie,2004,1,0,0,0,0,0,1,1,0,0
Schoharie,2003,0,0,0,0,0,0,0,0,0,0
Schoharie,2002,2,0,0,0,0,0,2,0,2,0
Schoharie,2001,1,0,0,0,0,0,1,0,1,0
Schoharie,2015,41,7,0,6,0,1,34,9,24,1
Schoharie,2014,58,0,0,0,0,0,58,11,44,3
Schoharie,2013,75,4,0,0,0,4,71,24,45,2
Schoharie,2012,49,0,0,0,0,0,49,15,32,2
Schoharie,2011,89,0,0,0,0,0,89,36,51,2
Schoharie,2010,68,2,0,0,0,2,66,24,41,1
Schoharie,2009,86,5,0,1,1,3,81,30,44,7
Schoharie,2008,107,2,0,0,0,2,105,34,70,1
Schoharie,2007,80,2,0,0,0,2,78,28,48,2
Schoharie,2006,77,2,1,0,0,1,75,16,54,5
Schoharie,2005,83,2,0,0,0,2,81,14,64,3
Schoharie,2004,108,4,0,0,0,4,104,29,74,1
Schoharie,2003,115,4,0,0,1,3,111,33,75,3
Schoharie,2002,146,7,0,4,0,3,139,41,96,2
Schoharie,2001,162,2,0,0,1,1,160,31,122,7
Schoharie,2000,137,2,0,0,0,2,135,46,87,2
Schoharie,1999,120,5,0,0,0,5,115,37,74,4
Schoharie,1998,139,4,0,0,0,4,135,55,79,1
Schoharie,1997,86,1,0,0,0,1,85,36,45,4
Schoharie,1996,61,1,0,0,0,1,60,25,33,2
Schoharie,1995,65,0,0,0,0,0,65,20,41,4
Schoharie,1994,64,0,0,0,0,0,64,21,40,3
Schoharie,1993,74,1,0,0,0,1,73,30,42,1
Schoharie,1992,113,5,0,1,0,4,108,55,53,0
Schoharie,1991,140,1,0,0,0,1,139,69,69,1
Schoharie,1990,136,0,0,0,0,0,136,53,77,6
Schoharie,2015,156,23,1,9,0,13,133,40,83,10
Schoharie,2014,154,9,0,1,1,7,145,45,92,8
Schoharie,2013,184,14,0,7,1,6,170,70,95,5
Schoharie,2012,201,11,0,3,0,8,190,68,115,7
Schoharie,2011,166,10,0,2,1,7,156,53,94,9
Schoharie,2010,159,8,0,0,1,7,151,37,109,5
Schoharie,2009,144,17,1,2,2,12,127,49,77,1
Schoharie,2008,201,16,0,2,0,14,185,61,114,10
Schoharie,2007,184,17,0,3,0,14,167,65,97,5
Schoharie,2006,140,13,0,5,0,8,127,26,98,3
Schoharie,2005,179,25,0,7,1,17,154,29,123,2
Schoharie,2004,123,22,0,5,0,17,101,29,67,5
Schoharie,2003,174,17,0,7,0,10,157,55,94,8
Schoharie,2002,216,43,0,12,0,31,173,36,131,6
Schoharie,2001,203,25,1,2,0,22,178,36,133,9
Schoharie,2000,171,13,0,0,0,13,158,63,94,1
Schoharie,1999,132,22,1,5,1,15,110,41,65,4
Schoharie,1998,188,10,0,2,0,8,178,84,90,4
Schoharie,1997,225,10,2,2,0,6,215,68,142,5
Schoharie,1996,265,14,0,0,1,13,251,109,138,4
Schoharie,1995,268,23,0,0,0,23,245,99,139,7
Schoharie,1994,222,12,0,1,1,10,210,85,121,4
Schoharie,1993,248,19,0,3,1,15,229,89,128,12
Schoharie,1992,272,26,2,8,1,15,246,98,134,14
Schoharie,1991,282,25,0,3,2,20,257,111,134,12
Schoharie,1990,269,23,0,0,1,22,246,105,125,16
Schoharie,2015,0,0,0,0,0,0,0,0,0,0
Schoharie,2014,,,,,,,,,,
Schoharie,2013,,,,,,,,,,
Schoharie,2012,,,,,,,,,,
Schoharie,2011,,,,,,,,,,
Schoharie,2010,,,,,,,,,,
Schoharie,2009,,,,,,,,,,
Schoharie,2008,,,,,,,,,,
Schoharie,2007,,,,,,,,,,
Schoharie,2006,,,,,,,,,,
Schoharie,2005,,,,,,,,,,
Schoharie,2004,,,,,,,,,,
Schoharie,2003,,,,,,,,,,
Schoharie,2015,1,0,0,0,0,0,1,0,1,0
Schoharie,2014,0,0,0,0,0,0,0,0,0,0
Schoharie,2013,0,0,0,0,0,0,0,0,0,0
Schoharie,2012,16,0,0,0,0,0,16,8,8,0
Schoharie,2011,10,0,0,0,0,0,10,1,9,0
Schoharie,2010,10,2,0,0,0,2,8,0,8,0
Schoharie,2009,25,1,0,1,0,0,24,6,18,0
Schoharie,2008,20,0,0,0,0,0,20,11,9,0
Schoharie,2007,19,0,0,0,0,0,19,15,4,0
Schoharie,2006,9,3,0,0,0,3,6,1,5,0
Schoharie,2005,7,0,0,0,0,0,7,1,5,1
Schoharie,2004,17,4,0,0,0,4,13,0,12,1
Schoharie,2003,8,1,0,1,0,0,7,2,5,0
Schoharie,2002,5,0,0,0,0,0,5,1,3,1
Schoharie,2001,13,2,0,0,1,1,11,2,9,0
Schoharie,2000,7,0,0,0,0,0,7,2,4,1
Schoharie,1999,7,0,0,0,0,0,7,2,5,0
Schoharie,1998,14,1,0,0,0,1,13,1,12,0
Schoharie,1997,5,0,0,0,0,0,5,2,3,0
Schoharie,1996,9,0,0,0,0,0,9,4,5,0
Schoharie,1995,18,0,0,0,0,0,18,3,15,0
Schoharie,1994,19,1,0,0,0,1,18,6,12,0
Schoharie,1993,26,4,0,0,0,4,22,0,22,0
Schoharie,1992,11,0,0,0,0,0,11,2,9,0
Schoharie,1991,22,1,0,0,0,1,21,3,17,1
Schoharie,1990,32,1,0,0,0,1,31,1,30,0
Schoharie,2015,25,5,0,3,0,2,20,4,15,1
Schoharie,2014,16,2,0,0,0,2,14,2,12,0
Schoharie,2013,54,4,0,1,1,2,50,9,39,2
Schoharie,2012,56,3,0,2,0,1,53,17,36,0
Schoharie,2011,57,3,0,0,0,3,54,16,37,1
Schoharie,2010,63,1,0,1,0,0,62,17,45,0
Schoharie,2009,91,2,0,0,0,2,89,30,59,0
Schoharie,2008,84,2,0,1,1,0,82,17,64,1
Schoharie,2007,86,1,0,0,0,1,85,28,57,0
Schoharie,2006,80,0,0,0,0,0,80,19,61,0
Schoharie,2005,70,2,0,1,0,1,68,16,52,0
Schoharie,2004,98,6,0,2,2,2,92,15,76,1
Schoharie,2003,122,4,0,3,0,1,118,18,100,0
Schoharie,2002,95,3,0,0,1,2,92,22,70,0
Schoharie,2001,96,5,0,2,0,3,91,20,71,0
Schoharie,2000,74,2,0,1,0,1,72,15,57,0
Schoharie,1999,88,1,0,1,0,0,87,14,72,1
Schoharie,1997,73,7,0,2,0,5,66,45,21,0
Schoharie,1996,108,2,0,0,1,1,106,36,70,0
Schoharie,1995,104,2,0,0,0,2,102,44,56,2
Schoharie,1994,104,5,0,2,1,2,99,29,70,0
Schoharie,1993,113,1,0,0,1,0,112,50,62,0
Schoharie,1992,125,2,0,0,0,2,123,57,65,1
Schoharie,1991,92,6,0,4,0,2,86,34,51,1
Schoharie,1990,123,2,0,2,0,0,121,60,61,0
Schoharie,2015,402,38,1,20,0,17,364,63,289,12
Schoharie,2014,380,11,0,1,1,9,369,72,285,12
Schoharie,2013,536,27,0,8,5,14,509,117,383,9
Schoharie,2012,494,19,0,6,1,12,475,130,333,12
Schoharie,2011,433,15,0,3,1,11,418,122,283,13
Schoharie,2010,467,17,0,2,3,12,450,98,343,9
Schoharie,2009,572,27,1,4,4,18,545,145,391,9
Schoharie,2008,605,22,0,4,2,16,583,151,420,12
Schoharie,2007,567,33,0,4,1,28,534,152,370,12
Schoharie,2006,479,28,2,5,1,20,451,78,360,13
Schoharie,2005,498,33,0,9,1,23,465,78,376,11
Schoharie,2004,523,45,0,8,2,35,478,87,373,18
Schoharie,2003,648,40,0,12,2,26,608,123,461,24
Schoharie,2002,640,67,0,17,3,47,573,123,433,17
